project1_file,project2_file,birthmark,comparator,matcher,class1,class2,similarity
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.JHTMLEditorTinyMCE$1,0.6666666666666666
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.JHTMLEditorFCKeditor$8,0.3333333333333333
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.JHTMLEditorFCKeditor$3,0.5
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.JHTMLEditorFCKeditor$11,0.3333333333333333
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.JHTMLEditorFCKeditor$10,0.5714285714285714
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.JHTMLEditorFCKeditor$1,0.6666666666666666
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.JHTMLEditorCKeditor$9,0.5714285714285714
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.JHTMLEditorCKeditor$7,0.3333333333333333
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.JHTMLEditorCKeditor$10,0.3333333333333333
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.JHTMLEditorCKeditor$1,0.6666666666666666
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.JHTMLEditor$TinyMCEOptions$2,0.42857142857142855
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.JHTMLEditor$TinyMCEOptions$1,0.42857142857142855
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.JHTMLEditor$FCKEditorOptions$1,0.42857142857142855
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.JHTMLEditor$CKEditorOptions$1,0.42857142857142855
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.JHTMLEditor$3$1,0.5714285714285714
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.JHTMLEditor$2,0.3333333333333333
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.JFlashPlayer$2,0.42857142857142855
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.JFlashPlayer$1$1,0.26666666666666666
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.HTMLEditorAdapter,0.25
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultWebBrowserDecorator$WebBrowserStatusBar$1,0.3333333333333333
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultWebBrowserDecorator$WebBrowserMenuBar$9,0.36363636363636365
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultWebBrowserDecorator$WebBrowserMenuBar$8,0.36363636363636365
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultWebBrowserDecorator$WebBrowserMenuBar$7,0.36363636363636365
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultWebBrowserDecorator$WebBrowserMenuBar$6,0.2857142857142857
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultWebBrowserDecorator$WebBrowserMenuBar$5,0.2857142857142857
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultWebBrowserDecorator$WebBrowserMenuBar$4,0.2857142857142857
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultWebBrowserDecorator$WebBrowserMenuBar$2,0.25
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultWebBrowserDecorator$WebBrowserMenuBar$10,0.5
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultWebBrowserDecorator$WebBrowserLocationBar$2,0.26666666666666666
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultWebBrowserDecorator$WebBrowserLocationBar$1,0.2857142857142857
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultWebBrowserDecorator$WebBrowserButtonBar$4,0.5
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultWebBrowserDecorator$WebBrowserButtonBar$3,0.36363636363636365
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultWebBrowserDecorator$WebBrowserButtonBar$2,0.36363636363636365
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultWebBrowserDecorator$WebBrowserButtonBar$1,0.36363636363636365
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultWebBrowserDecorator$3,0.36363636363636365
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultWebBrowserDecorator$2,0.5714285714285714
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultVLCPlayerDecorator$VLCPlayerControlBar$7,0.6666666666666666
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultVLCPlayerDecorator$VLCPlayerControlBar$6,0.26666666666666666
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultVLCPlayerDecorator$VLCPlayerControlBar$5,0.4444444444444444
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultVLCPlayerDecorator$VLCPlayerControlBar$3,0.4444444444444444
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultVLCPlayerDecorator$VLCPlayerControlBar$2,0.4444444444444444
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultVLCPlayerDecorator$VLCPlayerControlBar$1,0.4444444444444444
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultFlashPlayerDecorator$FlashPlayerControlBar$4,0.6666666666666666
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultFlashPlayerDecorator$FlashPlayerControlBar$3,0.5
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultFlashPlayerDecorator$FlashPlayerControlBar$2,0.5
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.DefaultFlashPlayerDecorator$FlashPlayerControlBar$1,0.5
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.inmemory.GsonInMemoryEmbeddingStoreJsonCodec$1,chrriis.dj.nativeswing.swtimpl.components.win32.core.NativeWShellExplorer$1,0.6666666666666666
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.core.NoSerializationTestMessage,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.package-info,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.WebBrowserObject$InitializationListener,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.PeerVMProcessFactory,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.NativeInterfaceListener,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.NSComponent,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.EventDispatchUtils$Condition,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.ApplicationMessageHandler,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.utilities.package-info,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.utilities.internal.INativeFileTypeLauncherStatic,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.utilities.internal.INativeFileTypeLauncher,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.netbeans.NativeCoreAPIProvider,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.internal.ISWTNativeInterface,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.internal.IOleNativeComponent,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.components.core.NativeMozillaXPCOM$NativeSwingProxy,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.components.package-info,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.components.WebBrowserListener,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.components.WebBrowserAuthenticationHandler,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.components.JWebBrowserWindow,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.components.JWebBrowser$WebBrowserDecoratorFactory,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.components.JVLCPlayer$VLCPlayerDecoratorFactory,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.components.JHTMLEditor$JHTMLEditorImplementation,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.components.JHTMLEditor$InitializationListener,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.components.JFlashPlayer$FlashPlayerDecoratorFactory,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.components.HTMLEditorListener,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.components.FlashPlayerListener,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.components.win32.package-info,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.components.win32.ShellExplorerListener,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.components.win32.internal.INativeWShellExplorer,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.components.win32.internal.INativeWMediaPlayer,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.components.internal.INativeWebBrowserStatic,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.components.internal.INativeWebBrowser,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.components.internal.INativeMozillaXPCOM,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.components.internal.INativeFileDialog,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.store.embedding.inmemory.InMemoryEmbeddingStoreJsonCodecFactory,chrriis.dj.nativeswing.swtimpl.components.internal.INativeDirectoryDialog,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.services.AiServicesFactory,chrriis.dj.nativeswing.swtimpl.core.NoSerializationTestMessage,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.services.AiServicesFactory,chrriis.dj.nativeswing.swtimpl.package-info,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.services.AiServicesFactory,chrriis.dj.nativeswing.swtimpl.WebBrowserObject$InitializationListener,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.services.AiServicesFactory,chrriis.dj.nativeswing.swtimpl.PeerVMProcessFactory,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.services.AiServicesFactory,chrriis.dj.nativeswing.swtimpl.NativeInterfaceListener,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.services.AiServicesFactory,chrriis.dj.nativeswing.swtimpl.NSComponent,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.services.AiServicesFactory,chrriis.dj.nativeswing.swtimpl.EventDispatchUtils$Condition,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.services.AiServicesFactory,chrriis.dj.nativeswing.swtimpl.ApplicationMessageHandler,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.services.AiServicesFactory,chrriis.dj.nativeswing.swtimpl.utilities.package-info,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.services.AiServicesFactory,chrriis.dj.nativeswing.swtimpl.utilities.internal.INativeFileTypeLauncherStatic,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.services.AiServicesFactory,chrriis.dj.nativeswing.swtimpl.utilities.internal.INativeFileTypeLauncher,1.0
langchain4j-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.spi.services.AiServicesFactory,chrriis.dj.nativeswing.swtimpl.netbeans.NativeCoreAPIProvider,1.0
